정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
계산삼거리,41196,298,247,298,247,0,17
계산삼거리(신도브래뉴),41199,9376,8667,9369,8667,7,582
계산삼거리(신도브래뉴),41201,3905,7490,3893,7490,12,367
계산시장,41176,3442,4410,3431,4410,11,253
계산여고,41576,492,563,482,563,10,34
계산여자고등학교,41221,4,122,4,122,0,4
계산여자고등학교,41224,359,882,358,882,1,40
계산역,41247,6207,4068,6198,4068,9,331
계산역,41371,3221,898,3221,898,0,132
계산역,41426,30719,20247,30699,20247,20,1644
계산역,41431,23263,30978,23246,30978,17,1749
계산우체국,41430,8963,11869,8938,11869,25,672
계산주공아파트,41423,12640,14113,12619,14113,21,863
계산중학교,41577,145,20,145,20,0,5
계양1동주민자치센터,41476,6569,1799,6545,1799,24,269
계양1동주민자치센터,41520,733,6763,723,6763,10,241
계양3동행정복지센터,41525,712,1153,712,1153,0,60
계양3동행정복지센터,41526,931,700,931,700,0,52
계양CGV,41140,3536,3828,3536,3828,0,237
계양경찰서,41184,10826,8799,10826,8799,0,633
계양경찰서,41185,6383,10036,6383,10036,0,529
계양경찰서,41195,20893,5319,20719,5319,174,845
계양경찰서·계양구청,41194,4311,17158,4280,17158,31,692
계양구의회,41123,5303,4248,5297,4248,6,308
계양구의회,41124,4993,5337,4968,5337,25,333
계양구청,41177,4423,4072,4422,4072,1,274
계양구청,41180,6570,9141,6554,9141,16,506
계양구청,41188,3735,1782,3732,1782,3,177
계양구청,41197,13,2924,13,2924,0,94
계양구청앞,41204,6821,3943,6793,3943,28,347
계양도서관,41251,4741,8522,4726,8522,15,427
계양문화회관,41248,1452,962,1452,962,0,77
계양문화회관,41255,2108,3646,2106,3646,2,185
계양산성박물관,41285,1145,1607,1139,1607,6,88
계양산성박물관,41286,706,1769,704,1769,2,79
계양산장미원 입구(계산동자연풀장),41186,706,959,706,959,0,53
계양산장미원 입구(계산동자연풀장),41189,443,849,443,849,0,41
계양산전통시장,41297,813,4370,797,4370,16,167
계양산전통시장,41298,4205,1466,4179,1466,26,182
계양산전통시장,41306,16432,16366,16382,16366,50,1058
계양산지구대,41281,840,1379,840,1379,0,71
계양산지구대,41282,661,962,656,962,5,52
계양새마을금고,41094,1486,1428,1483,1428,3,94
계양새마을금고,41097,1550,2230,1538,2230,12,121
계양세무서,41054,1386,1037,1374,1037,12,78
계양세무서,41058,791,1458,787,1458,4,72
계양센트레빌1단지,41550,4315,3965,4302,3965,13,267
계양센트레빌1단지,41627,1250,478,1250,478,0,55
계양센트레빌1단지,41628,171,852,171,852,0,33
계양센트레빌1단지(111동앞),41551,5157,4301,5156,4301,1,305
계양센트레빌2단지,41625,311,889,311,889,0,38
계양여성회관,41404,3336,4002,3324,4002,12,236
계양역,41357,175329,68688,175263,68688,66,7871
계양역,41358,59892,136709,59818,136709,74,6341
계양역(귤현역방면),41659,5444,384,5403,384,41,188
계양임광그대가아파트,41118,2777,248,2750,248,27,97
계양종합사회복지관,41120,565,1149,565,1149,0,55
계양종합사회복지관,41121,1308,671,1282,671,26,63
계양중학교,41340,343,290,340,290,3,20
계양중학교,41341,327,4983,327,4983,0,171
계양체육관(벨로드롬경기장),41440,3431,1212,3423,1212,8,149
계양체육관(벨로드롬경기장),41666,343,1120,339,1120,4,47
계양체육관(아시아드양궁장),41454,624,779,619,779,5,45
계양체육관(아시아드양궁장),41455,2178,1024,2177,1024,1,103
계양체육관(아시아드양궁장),41567,3325,895,3325,895,0,136
계양체육관(아시아드양궁장),41568,1109,5448,1109,5448,0,211
계양체육관.대동아파트,41173,10,1332,10,1332,0,43
계양효성해링턴플레이스,41669,48,1751,44,1751,4,58
고구1리입구,90006,63,25,59,25,4,2
고구1리입구,90007,10,47,10,47,0,1
고구2리마을회관입구,90014,4,98,4,98,0,3
고구2리마을회관입구,90015,120,2,112,2,8,3
고구저수지,90008,3,9,3,9,0,0
고구저수지,90009,6,3,6,3,0,0
고구촌,90012,0,38,0,38,0,1
고구촌,90013,59,1,58,1,1,1
고능2리 종점,90372,3,9,2,9,1,0
고능2리능촌마을회관,90371,0,3,0,3,0,0
고능리공소,90208,91,87,88,87,3,5
고능리입구,43291,0,53,0,53,0,1
고능리입구,43534,58,0,56,0,2,1
고다니마을9단지,80362,138,72,136,72,2,6
고려산업,39486,698,1177,698,1177,0,60
고려양행,39111,1342,1648,1342,1648,0,96
고려저수지입구,43249,31,95,31,95,0,4
고려저수지입구,43486,74,21,74,21,0,3
고비고개정상,43569,4,0,4,0,0,0
고비고개정상,43844,1,10,1,10,0,0
고산마을입구,90016,8,21,7,21,1,0
고산마을입구,90017,56,4,37,4,19,1
고산촌,43544,217,49,213,49,4,8
고산촌,43779,111,133,110,133,1,7
고상골,43269,5,58,5,58,0,2
고상골,43382,59,6,59,6,0,2
고상골입구,43266,70,3,70,3,0,2
고상골입구,43552,3,73,3,73,0,2
고속터미널,31017,10875,257,10875,257,0,359
고속터미널,31018,497,18247,497,18247,0,604
고시기(가재골),43770,9,0,9,0,0,0
고시기(가재골),90126,1,7,1,7,0,0
고염나무골,35473,10,206,8,206,2,6
고염나무골,35474,221,10,219,10,2,7
고인돌입구,43550,0,14,0,14,0,0
고인돌체육관앞,90045,113,515,111,515,2,20
고인돌체육관앞,90046,564,120,563,120,1,22
고잔고등학교,39691,134,1172,134,1172,0,42
고잔마을,43284,62,0,61,0,1,2
고잔마을,43532,1,47,1,47,0,1
고창마을.KCC,80328,370,223,370,223,0,19
고창촌,43076,25,100,24,100,1,4
고창촌입구,43166,2,3,2,3,0,0
고창촌입구,43345,1,25,1,25,0,0
고천3리마을회관,43341,89,11,88,11,1,3
고천3리마을회관,43574,14,61,12,61,2,2
고천5리마을회관,90341,5,0,3,0,2,0
고천5리마을회관,90345,0,6,0,6,0,0
고천교,43339,49,49,49,49,0,3
고천교,43849,50,13,47,13,3,2
고천당,90420,5,21,5,21,0,0
고천당,90421,13,0,13,0,0,0
고촌역,80061,3295,623,3295,623,0,126
고촌역,80062,520,5479,520,5479,0,193
고합아파트,70036,167,124,158,124,9,9
고향산천,43464,13,7,13,7,0,0
고향산천,43610,14,14,12,14,2,0
곡촌,43427,14,45,12,45,2,1
곡촌,43457,71,22,67,22,4,3
곡촌,43789,102,64,92,64,10,5
곡촌,43816,0,80,0,80,0,2
곤능,43197,3,57,3,57,0,1
곤능,43319,48,5,48,5,0,1
골드클래스,42936,161,757,160,757,1,29
공개마을,90195,30,4,30,4,0,1
공개마을,90196,0,18,0,18,0,0
공구상가,36092,455,1895,453,1895,2,75
공구상가.간동입구,80021,1184,86,1179,86,5,40
공군8547부대앞,35718,67,72,67,72,0,4
공군8547부대앞,35719,4,149,4,149,0,4
공군회관,19255,102,4,102,4,0,3
공군회관,20107,7,324,7,324,0,10
공단공구상가,92048,0,25,0,25,0,0
공단공원앞,42739,153,201,153,201,0,11
공단공원앞,42740,336,82,336,82,0,13
공단본부,42270,250,886,250,886,0,36
공단본부,42756,2892,607,2892,607,0,112
공단본부,42757,690,2549,680,2549,10,104
공단사거리,42995,10,833,10,833,0,27
공단사거리,42996,1417,10,1417,10,0,46
공단사거리,89069,40,298,40,298,0,10
공단사거리,89070,258,581,258,581,0,27
공단소방서,39062,1575,3756,1575,3756,0,171
공단시장,37426,2378,5138,2371,5138,7,242
공단시장,37427,7317,3158,7315,3158,2,337
공단오거리,40565,1763,723,1760,723,3,80
공단오거리,40566,338,2664,337,2664,1,96
공단유통상가,42940,52,1022,52,1022,0,34
공단유통상가,42941,943,60,943,60,0,32
공단자동차,42022,1637,2071,1635,2071,2,119
공단치안센터,37444,1590,893,1583,893,7,80
공단치안센터,37445,319,1543,319,1543,0,60
공단회관,39119,1573,3651,1571,3651,2,168
공단회관,39123,2961,1322,2960,1322,1,138
공덕오거리,14149,490,7,490,7,0,16
공설운동장,43091,32,524,30,524,2,17
공설운동장,43092,231,84,225,84,6,10
공수부대입구,92069,73,54,71,54,2,4
공숙입구,43290,15,53,14,53,1,2
공숙입구,43490,24,46,24,46,0,2
공영산업,89148,15,1048,15,1048,0,34
공작아파트,39479,1955,3343,1932,3343,23,170
공작아파트,39480,3024,4502,3016,4502,8,242
공장단지입구,42555,276,68,274,68,2,11
공촌마을,42323,4493,2926,4485,2926,8,239
공촌마을,42598,2306,4102,2300,4102,6,206
공촌사거리,42324,20255,10657,20255,10657,0,997
공촌사거리,42330,15507,18109,15501,18109,6,1084
공촌사거리,42331,721,612,721,612,0,43
공촌사거리(한국아파트),42322,3657,5346,3653,5346,4,290
공촌유수지체육공원,89478,39,767,38,767,1,26
공촌유수지체육공원,89479,81,155,81,155,0,7
공촌정수장,42340,131,125,131,125,0,8
공촌정수장,42341,106,198,106,198,0,9
공항고등학교,35116,1719,804,1718,804,1,81
공항교회앞,35123,1952,2347,1948,2347,4,138
공항신도시(메디컬사거리),35258,882,1509,882,1509,0,77
공항중학교,35117,1214,1188,1213,1188,1,77
공항초등학교,35087,200,352,200,352,0,17
관곡마을,90104,1,11,1,11,0,0
관곡마을,90105,22,0,22,0,0,0
관광밸트입구,43874,4,1,4,1,0,0
관교노인복지관·승학초등학교,37679,670,1047,666,1047,4,55
관교여자중학교,37226,6533,5825,6477,5825,56,398
관교여자중학교,37229,1375,2181,1369,2181,6,114
관교여자중학교,37231,1342,2315,1325,2315,17,117
관교중학교,37200,204,860,204,860,0,34
관교중학교(약수터),37202,3496,5154,3454,5154,42,279
관교중학교(약수터),37203,6137,4973,6105,4973,32,358
관리공단본부,42720,691,106,691,106,0,25
관창마을,35252,1575,731,1575,731,0,74
관창마을,35253,1414,2044,1414,2044,0,111
광명아파트,37434,13385,6335,13369,6335,16,636
광명아파트,39348,6713,13625,6710,13625,3,656
광명아파트,39835,5,925,5,925,0,30
광명아파트,40590,2452,846,2452,846,0,106
광명아파트,40817,8103,1544,8076,1544,27,311
광명아파트,41096,571,2133,571,2133,0,87
광명아파트,41098,2319,780,2305,780,14,99
광명아파트,41108,14101,20370,14094,20370,7,1111
광명아파트,41448,2348,8836,2341,8836,7,360
광명역IC진입(미정차),53043,4,0,4,0,0,0
광명역IC출입(미정차),53042,19,0,19,0,0,0
광명항,35708,46,0,46,0,0,1
광명항,35714,725,626,724,626,1,43
광명항(샘꾸미),35730,53,4,52,4,1,1
광성보,43674,22,102,21,102,1,4
광성오리,43128,6,0,6,0,0,0
광성오리,43862,0,15,0,15,0,0
광일아파트,40855,3408,1110,3393,1110,15,145
광일아파트,40874,2004,3310,2004,3310,0,171
교대역,31013,20056,19695,20056,19695,0,1282
교대입구,41141,1816,2509,1787,2509,29,139
교대입구,41142,2488,1793,2483,1793,5,138
교대후문,41362,1275,335,1274,335,1,51
교대후문,41363,337,2341,331,2341,6,86
교동중고후문,90024,1,104,1,104,0,3
교동중고후문,90025,127,17,126,17,1,4
교보생명,37357,28217,104103,28176,104103,41,4268
교산교회,43496,31,16,31,16,0,1
교산교회,43719,8,22,8,22,0,0
교산리입구,43694,22,34,20,34,2,1
교산리입구,43748,42,16,35,16,7,1
교산상회앞,43494,3,9,3,9,0,0
교산상회앞,43715,2,4,2,4,0,0
교육개발원입구,31005,809,14,809,14,0,26
교육개발원입구,31006,25,770,25,770,0,25
교통방송사거리,37538,799,2442,797,2442,2,104
교통방송사거리,37539,735,1064,735,1064,0,58
교통연수원,41191,752,2595,752,2595,0,107
교통연수원,41192,2430,1275,2430,1275,0,119
교회앞,43216,21,7,21,7,0,0
교회앞,43309,16,27,16,27,0,1
교회앞,43430,10,7,10,7,0,0
교회앞,43818,28,41,27,41,1,2
교회앞,90338,6,12,6,12,0,0
교회앞,90348,14,1,14,1,0,0
구검문소,43196,0,73,0,73,0,2
구검문소,43622,119,1,119,1,0,3
구능재,90193,16,2,12,2,4,0
구능재,90194,1,12,1,12,0,0
구도일주유소,40902,73,1297,68,1297,5,44
구두물입구,35219,299,267,299,267,0,18
구래리,80006,357,1440,356,1440,1,57
구래리,80007,1575,452,1570,452,5,65
구래역,80337,9501,18417,9487,18417,14,900
구래역,80338,20730,9463,20648,9463,82,973
구렁목,43950,217,4,212,4,5,7
구렁목,43951,3,138,3,138,0,4
구름다리,35735,3,145,3,145,0,4
구름다리,35736,7,3,7,3,0,0
구면사무소,43823,0,1,0,1,0,0
구반포역.세화고등학교,31031,916,24,916,24,0,30
구봉도입구,62035,18,297,17,297,1,10
구봉도입구,62037,333,46,324,46,9,12
구북성초교,43506,5,5,5,5,0,0
구북성초교,43656,9,11,9,11,0,0
구산사거리,40233,716,437,713,437,3,37
구산사거리,40842,431,18630,419,18630,12,614
구산사거리,40843,4191,7095,4155,7095,36,364
구산중학교,40518,566,715,555,715,11,41
구선택초교,43239,5,2,5,2,0,0
구선택초교,43896,0,5,0,5,0,0
구월1동행정복지센터,39967,933,2,927,2,6,30
구월1동행정복지센터,39981,0,378,0,378,0,12
구월2동행정복지센터,39586,3206,360,3203,360,3,115
구월2동행정복지센터,39607,332,2655,332,2655,0,96
구월도매전통시장,39192,21269,15867,21166,15867,103,1197
구월도매전통시장,39193,23755,34049,23729,34049,26,1864
구월동로데오거리,39195,4858,1131,4851,1131,7,193
구월동우체국,39211,4057,12529,4037,12529,20,535
구월동팬더아파트,39237,7760,7936,7749,7936,11,506
구월동팬더아파트,39238,8821,6476,8795,6476,26,493
구월서초등학교,39204,7876,6779,7855,6779,21,472
구월서초등학교,39205,5723,5879,5709,5879,14,374
구월아시아드1단지,39912,716,3,716,3,0,23
구월아시아드1단지,39913,2,117,0,117,2,3
구월아시아드5단지정문,39883,2710,5719,2701,5719,9,271
구월아시아드5단지후문,39881,2615,4565,2612,4565,3,231
구월아시아드6단지,39885,24850,7827,24842,7827,8,1054
구월아시아드6단지,39886,6958,18431,6954,18431,4,819
구월아시아드7단지,39892,2950,3986,2948,3986,2,223
구월아시아드8단지,39891,4848,1978,4844,1978,4,220
구월아시아드8단지,39948,51,393,51,393,0,14
구월아시아드8단지,39949,37,205,37,205,0,7
구월아시아드선수촌아파트,39202,764,678,764,678,0,46
구월아시아드선수촌아파트,39203,660,1722,660,1722,0,76
구월아시아드은빛호수공원,39914,9342,5851,9328,5851,14,490
구월아시아드은빛호수공원,39915,6568,5585,6558,5585,10,392
구월우체국,39213,8816,7602,8797,7602,19,529
구월중학교,39281,28471,18952,28342,18952,129,1529
구월중학교,39286,19040,29854,18988,29854,52,1577
구월체육공원,39384,3478,4798,3465,4798,13,266
구월초등학교,39832,1551,3428,1547,3428,4,160
구월초등학교,39833,3398,1948,3380,1948,18,172
구월한내들퍼스티지,39882,4447,1911,4446,1911,1,205
구장수파출소,39375,452,474,452,474,0,29
구재이,43282,81,13,79,13,2,3
구재이,43551,4,17,4,17,0,0
구정슈퍼앞,35498,6,76,6,76,0,2
구정슈퍼앞,35587,88,5,88,5,0,3
구정정미소,90284,2,17,2,17,0,0
구정정미소,90306,14,1,14,1,0,0
구중학교앞,44119,5,3,5,3,0,0
구중학교앞,44148,10,6,7,6,3,0
구하1리입구,43259,0,31,0,31,0,1
구하1리입구,43562,124,0,110,0,14,4
구하2리마을회관,43254,76,2,75,2,1,2
구하2리마을회관,43256,68,0,67,0,1,2
구하2리마을회관,43373,1,48,1,48,0,1
구하2리마을회관,43559,2,71,2,71,0,2
국궁장앞,70151,12,223,11,223,1,7
국립생물자원관,89111,198,600,198,600,0,25
국립생물자원관입구,42741,368,509,366,509,2,28
국립인천공항검역소,35430,34,302,32,302,2,10
국립인천공항검역소,35431,58,96,58,96,0,4
국민건강보험 인천부평지사,40620,1142,4023,1137,4023,5,166
국민건강보험 인천부평지사,40621,3500,1494,3489,1494,11,161
국민건강보험남부지사,37274,12983,11138,12937,11138,46,778
국민은행,38148,2009,5752,2007,5752,2,250
국민은행,38149,5892,2216,5888,2216,4,261
국민은행연수중앙지점,38129,4429,3534,4429,3534,0,256
국민은행연수중앙지점,38571,1683,2954,1683,2954,0,149
국제금융단지,89292,8819,6809,8819,6809,0,504
국제금융단지,89293,2789,6490,2789,6490,0,299
국제성모병원,89030,456,1644,456,1644,0,67
국제성모병원,89031,2615,1067,2615,1067,0,118
국제성모병원(종점),89369,1,138,1,138,0,4
국제업무단지(공항청사),35026,14579,4111,14540,4111,39,602
국제업무지구역,38528,2247,4005,2244,4005,3,201
국제업무지구역5번출구,38619,3303,2568,3302,2568,1,189
국제이노베이션,37573,7,1861,3,1861,4,60
국제콘크리트,90050,40,28,40,28,0,2
국제콘크리트,90051,20,129,20,129,0,4
국제학교,38457,2913,1070,2913,1070,0,128
국제학교,38462,1180,2742,1180,2742,0,126
국촌,43251,69,0,60,0,9,2
국촌,43371,7,50,7,50,0,1
국화리야영장앞,43353,67,2,60,2,7,2
국화리야영장앞,43843,1,60,1,60,0,1
국화맨션,43359,1,4,1,4,0,0
국화맨션,43566,16,3,16,3,0,0
국회연수원입구,43919,1,0,1,0,0,0
국회연수원입구,43920,0,16,0,16,0,0
군인아파트,43046,188,52,187,52,1,7
군인아파트,43047,22,133,22,133,0,5
굴다리,37142,7549,67,7549,67,0,245
굴다리오거리,40231,16644,7699,16589,7699,55,785
굴다리오거리,40232,14532,20961,14500,20961,32,1144
굴다리입구,37152,7268,3819,7228,3819,40,357
굴포천,40506,2423,2777,2423,2777,0,167
굴포천,40509,2960,3535,2959,3535,1,209
굴포천역(롯데마트),40814,42297,23538,42287,23538,10,2123
굴포천역(롯데마트),40815,18133,22449,18130,22449,3,1309
굴포천역(부평농협),40507,6012,8699,6002,8699,10,474
굴포천역(부평농협),40508,9645,6126,9629,6126,16,508
굴포천역(신복사거리),40485,4242,20914,4242,20914,0,811
굴포천역(신복사거리),40498,29557,7457,29539,7457,18,1194
굴포천역(욱일아파트),40519,4164,12462,4156,12462,8,536
굴포천역(욱일아파트),40522,8623,2632,8592,2632,31,363
궁골,43346,1,5,1,5,0,0
궁골,43572,8,0,8,0,0,0
궁현사거리,37575,1,992,1,992,0,32
궁현사거리,37576,272,4,272,4,0,8
귀뚜라미보일러,42003,4,162,4,162,0,5
귀뚜라미보일러,42004,202,0,199,0,3,6
귤현감리교회,41385,1848,4949,1840,4949,8,219
귤현감리교회,41386,3501,2591,3497,2591,4,196
귤현동마을입구,41326,301,101,295,101,6,12
귤현동마을입구,41328,62,439,59,439,3,16
귤현아이파크정문,41572,2235,409,2235,409,0,85
귤현역,41331,8841,2862,8839,2862,2,377
귤현역,41332,1253,770,1253,770,0,65
귤현차량기지(센트레빌3단지),41443,2048,617,2046,617,2,85
귤현차량기지(센트레빌3단지),41444,926,2834,922,2834,4,121
귤현차량기지(안골공원),41618,2049,2345,2049,2345,0,141
귤현차량기지(안골공원),41619,71,562,71,562,0,20
귤현차량사업소,41670,16,51,16,51,0,2
귤현현대아이파크,41620,687,2048,687,2048,0,88
그린나래지하차도,35648,25,545,24,545,1,18
그린나래지하차도,35649,1993,926,1993,926,0,94
그린빌라,42222,1695,1310,1674,1310,21,96
그린빌라,42602,1275,2536,1273,2536,2,122
그린힐아파트.e편한세상아파트,40194,341,1651,340,1651,1,64
극동.금호아파트,39272,4251,5985,4222,5985,29,330
극동.금호아파트,39278,4819,4865,4807,4865,12,312
극지연구소,39918,2056,3279,2055,3279,1,172
극지연구소,39919,4504,2498,4503,2498,1,225
근대문화거리입구,35369,1871,3842,1861,3842,10,184
근대문화거리입구,35370,2753,1815,2747,1815,6,147
근로복지공단인천병원,40145,7963,11874,7940,11874,23,639
근로복지공단인천병원,40155,18001,7774,17975,7774,26,831
글로벌캠퍼스푸르지오,39841,2337,7694,2332,7694,5,323
