정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
송림체육관,36130,523,80,523,80,0,19
송림체육관,36148,35,336,34,336,1,11
송림체육관후문,36152,341,725,341,725,0,34
송림체육관후문,36153,713,402,708,402,5,35
송림휴먼시아,36124,11,685,11,685,0,22
송림휴먼시아,36125,40,1499,40,1499,0,49
송마3리,80157,980,18,977,18,3,32
송마3리,80158,51,434,49,434,2,15
송마리입구,80159,63,734,61,734,2,25
송마리입구,80160,422,207,422,207,0,20
송명초등학교,92013,3835,324,3835,324,0,134
송산,43482,59,17,58,17,1,2
송산,43710,27,70,27,70,0,3
송산교회,43956,21,23,20,23,1,1
송산삼거리,43480,30,2,27,2,3,1
송산삼거리,43611,0,36,0,36,0,1
송암박두성생가입구,90396,1,13,1,13,0,0
송암박두성생가입구,90397,11,0,11,0,0,0
송월동동화마을,35189,6214,3276,6169,3276,45,306
송월동동화마을,35190,2816,8088,2815,8088,1,351
송월아파트,35193,2815,593,2791,593,24,109
송월아파트,35194,917,3110,914,3110,3,129
송정역,25184,48,3852,47,3852,1,125
송정역,25185,5619,71,5614,71,5,183
송학둥지아파트,38584,3272,3486,3247,3486,25,218
송학둥지아파트,38585,2052,3196,2046,3196,6,169
송해교회,43384,289,83,283,83,6,12
송해교회,43769,66,389,66,389,0,14
송해면사무소,43708,27,90,27,90,0,3
송해면사무소,43809,61,34,60,34,1,3
송해삼거리,43386,312,54,299,54,13,11
송해삼거리,43819,72,354,71,354,1,13
송해초등학교,43807,15,139,15,139,0,4
송해초등학교,43820,105,17,104,17,1,3
송현시장.수도국산달동네박물관,36019,7574,5657,7522,5657,52,426
송현시장.수도국산달동네박물관,36020,6153,22405,6120,22405,33,921
송현시장.수도국산달동네박물관,36025,47,569,44,569,3,19
송현아파트,36065,5737,3521,5720,3521,17,298
송현아파트,36067,2044,4230,2038,4230,6,202
송현주공아파트,36073,822,2713,822,2713,0,114
송현주공아파트,36080,10653,5666,10633,5666,20,526
송현주공아파트후문,36162,660,3074,659,3074,1,120
쇠골큰말,89318,77,46,77,46,0,3
쇠골큰말,89321,92,25,80,25,12,3
수곡(월곳리),43191,36,0,36,0,0,1
수곡(월곳리),43620,0,31,0,31,0,1
수광티티아이,90215,31,31,30,31,1,2
수도군수지원단(장애인복지관),40825,5773,1505,5746,1505,27,234
수도군수지원단(장애인복지관),40826,20,1717,13,1717,7,56
수림공원,39347,1753,786,1753,786,0,81
수림공원,39351,633,1709,633,1709,0,75
수변로삼거리,40367,1022,519,1022,519,0,49
수변로삼거리,40370,2756,5167,2753,5167,3,255
수봉공원,37289,1610,1478,1610,1478,0,99
수봉공원,37569,1213,3136,1213,3136,0,140
수봉공원.인천수봉문화회관입구,37362,12648,6647,12581,6647,67,622
수봉공원.인천수봉문화회관입구,37369,8749,13568,8704,13568,45,719
수봉마을쉼터,37570,2964,3574,2964,3574,0,210
수봉마을쉼터,37571,2837,1979,2837,1979,0,155
수부촌,43041,132,189,132,189,0,10
수산동,39175,260,710,260,710,0,31
수산동,39176,275,395,275,395,0,21
수양관,43245,23,43,23,43,0,2
수양관,43645,102,35,99,35,3,4
수인곡물시장,35134,2483,2466,2451,2466,32,159
수정제입구,90290,4,6,4,6,0,0
수촌,43111,92,0,92,0,0,2
수촌,43358,0,73,0,73,0,2
수출산업단지6공단입구,40009,3692,4787,3683,4787,9,273
수출산업단지6공단입구,40010,2208,2253,2203,2253,5,143
수행마을.홈플러스,80074,789,40,789,40,0,26
수행마을.홈플러스,80075,77,602,77,602,0,21
수현마을,39487,2383,3020,2347,3020,36,174
수현마을,39488,4713,4660,4676,4660,37,302
수협,43060,171,1017,169,1017,2,38
수협,43062,3422,8849,3375,8849,47,395
수협(인천해양센터),35080,2632,87,2603,87,29,87
수협(인천해양센터),35081,77,3586,76,3586,1,118
수협온수지점,90411,1184,465,1178,465,6,53
수협온수지점,90413,326,1297,324,1297,2,52
순복음교회,37253,8786,28102,8737,28102,49,1189
순복음교회,39181,19198,8534,19066,8534,132,894
순복음교회,40661,13629,7353,13625,7353,4,676
순천향대학병원.부명고,55037,8330,1133,8297,1133,33,305
숭덕여중고입구,39461,11505,24308,11461,24308,44,1155
숭덕여중고입구,39463,15670,12336,15613,12336,57,903
숭덕여중고입구,39466,6416,1012,6325,1012,91,239
숭뢰2리,43421,77,238,64,238,13,10
숭뢰2리,43704,199,25,190,25,9,7
숭보사입구,40851,131,21,131,21,0,4
숭보사입구,40918,1,46,1,46,0,1
숭의1.3동(극동아파트),37328,587,579,578,579,9,37
숭의1.3동(극동아파트),37337,512,840,509,840,3,43
숭의2동행정복지센터,37563,1599,2180,1599,2180,0,121
숭의교회,37269,18428,10633,18381,10633,47,937
숭의교회,37271,12713,15430,12683,15430,30,907
숭의로터리,37265,6172,19252,6146,19252,26,820
숭의로터리,37266,15764,5960,15725,5960,39,700
숭의로터리,37273,18439,8733,18388,8733,51,876
숭의로터리.도원체육관,37276,8169,12557,8144,12557,25,668
숭의목공예마을앞,37313,8535,8480,8438,8480,97,548
숭의목공예마을앞,37315,6479,7123,6440,7123,39,438
숭의박문아파트,37353,1512,2735,1506,2735,6,137
숭의박문아파트,37354,2729,1410,2716,1410,13,133
숭의보건지소,37532,14322,4067,14304,4067,18,593
숭의역(1번출구),37510,45324,21941,45250,21941,74,2169
숭의역(2번출구),37211,26892,33179,26854,33179,38,1937
숭의역(3번출구),35133,1046,3806,1043,3806,3,156
숭의역(4번출구),35135,3557,2427,3557,2427,0,193
숭의초등학교,37296,1173,658,1158,658,15,59
숭의초등학교,37308,1126,3477,1126,3477,0,148
숭의초등학교입구,37287,1591,1544,1588,1544,3,101
숲속마을,39649,6055,3757,6052,3757,3,316
숲속마을,39722,1385,4153,1383,4153,2,178
쉐보레인천서비스,40433,1572,4334,1570,4334,2,190
쉐보레출고사무소,89160,1986,39,1971,39,15,65
쉴낙원인천장례식장,41458,1276,2346,1276,2346,0,116
스카이시티자이.화성파크드림,35650,2616,6289,2609,6289,7,287
스타파이브입구,35428,205,36,205,36,0,7
스타파이브입구,35429,19,213,19,213,0,7
스태츠칩팩코리아,35641,18,563,18,563,0,18
스태츠칩팩코리아,35642,400,3,399,3,1,13
스틸랜드,70228,144,412,141,412,3,17
스틸랜드,70229,346,160,335,160,11,16
스포월드골프연습장,42439,100,172,100,172,0,8
스포월드골프연습장,42440,13,130,11,130,2,4
승기천,39169,984,6130,975,6130,9,229
승기천,39170,447,4558,444,4558,3,161
시대아파트,38340,14965,12108,14947,12108,18,873
시리미,43330,31,58,26,58,5,2
시리미,43631,20,0,20,0,0,0
시립가좌테니스장,37581,255,1352,255,1352,0,51
시립가좌테니스장,37582,181,2548,181,2548,0,88
시민공원,37359,13633,5469,13578,5469,55,616
시민공원(문화창작지대)역,37344,23401,22469,23345,22469,56,1479
시민공원(문화창작지대)역,37346,33268,28917,33176,28917,92,2005
시민공원.문화창작지대,37334,16916,33198,16857,33198,59,1616
시민공원.문화창작지대,37468,1613,1393,1610,1393,3,96
시민의숲.양재꽃시장,31002,12851,3702,12851,3702,0,533
시민의숲.양재꽃시장,31003,1539,4429,1539,4429,0,192
시장로터리(중앙철재),40261,2435,2035,2420,2035,15,144
시청광장입구,39217,17042,22457,16952,22457,90,1274
시청광장입구,39218,22499,18199,22451,18199,48,1312
시흥대야역.영남아파트,70027,453,1746,453,1746,0,70
시흥대야역.영남아파트,70028,1984,854,1971,854,13,91
시흥보건소,70015,1879,550,1868,550,11,78
시흥보건소,70016,485,1769,481,1769,4,72
시흥영업소,25846,140,122,140,122,0,8
시흥영업소,25847,74,107,74,107,0,5
신골입구,43998,9,29,8,29,1,1
신골입구,43999,39,16,35,16,4,1
신광주유소,43470,9,0,9,0,0,0
신광주유소,43524,5,9,5,9,0,0
신광초등학교,35142,333,509,333,509,0,27
신기.남부종합시장(진흥사거리),37217,49708,30163,49556,30163,152,2576
신기.남부종합시장(진흥사거리),37219,16116,30561,16055,30561,61,1505
신기사거리,37275,12722,14639,12664,14639,58,882
신김포농협대곶지점,80147,60,30,60,30,0,2
신김포농협대곶지점,80148,149,226,148,226,1,12
신논현역,32055,10773,84,10773,84,0,350
신논현역.우신빌딩,31057,93,6017,93,6017,0,197
신당리동촌부락,90090,20,0,19,0,1,0
신당리동촌부락,90091,0,2,0,2,0,0
신당리마을회관,90088,1,0,1,0,0,0
신당촌,90114,6,1,6,1,0,0
신대진중앙아파트,41271,3833,3071,3830,3071,3,222
신대진중앙아파트,41274,2157,3601,2156,3601,1,185
신도실업(주),40625,593,1672,593,1672,0,73
신동마을,90253,0,7,0,7,0,0
신동마을,90254,9,0,5,0,4,0
신동아1.2차아파트,37507,9039,5898,9018,5898,21,481
신동아1단지,70038,105,202,101,202,4,9
신동아1단지.한일아파트,70037,245,99,243,99,2,11
신동아3차아파트,37119,11334,16549,11325,16549,9,899
신동아3차아파트,37120,11306,17263,11304,17263,2,921
신동아3차아파트,37494,9710,5964,9675,5964,35,505
신동아상가,40860,5340,3569,5340,3569,0,287
신동아상가(백운역방면),40068,5406,8305,5404,8305,2,442
신동아아파트,37072,16,930,15,930,1,30
신동아아파트,37143,8549,13923,8525,13923,24,724
신동아아파트,37160,5591,7750,5589,7750,2,430
신동아아파트,37525,1984,7367,1971,7367,13,301
신동아아파트,39381,2827,6585,2826,6585,1,303
신동아아파트,39382,17062,6322,17029,6322,33,754
신동아아파트,41349,6698,1065,6687,1065,11,250
신동아아파트,41350,1564,5917,1563,5917,1,241
신동아아파트(B),37162,11526,10180,11503,10180,23,700
신동아아파트116동,40060,3634,11787,3633,11787,1,497
신동아아파트116동,40859,7756,2749,7756,2749,0,338
신동아아파트3차,37090,9797,1027,9787,1027,10,349
신동아아파트3차,37097,3332,9257,3326,9257,6,406
신동아아파트4차,37121,5067,1634,5055,1634,12,216
신동아아파트4차,37123,2485,3537,2483,3537,2,194
신동아아파트5차,37141,13103,3919,13079,3919,24,549
신동아아파트8차,37135,1375,3378,1371,3378,4,153
신동아아파트8차,37136,4655,887,4647,887,8,178
신동양아파트,41202,3562,9696,3560,9696,2,427
신동양아파트,41203,8137,4120,8137,4120,0,395
신라아파트,37277,6691,6380,6666,6380,25,421
신라아파트,37543,1830,3901,1823,3901,7,184
신명보람마을.삼부한신아파트,40511,2440,2696,2432,2696,8,165
신명보람마을.삼부한신아파트,40512,585,991,577,991,8,50
신명스카이뷰,35453,1577,3066,1577,3066,0,149
신명스카이뷰,35456,9076,4728,9075,4728,1,445
신명스카이뷰,42737,67,246,66,246,1,10
신명스카이뷰정문,35455,5668,9022,5664,9022,4,473
신명아파트,42081,8203,11809,8152,11809,51,645
신명아파트.대우3차아파트,70018,341,2990,341,2990,0,107
신명아파트앞,42799,11,860,11,860,0,28
신반포역.세화여중고,31033,735,43,735,43,0,25
신봉삼거리,43126,69,1,68,1,1,2
신봉삼거리,43127,4,13,4,13,0,0
신봉삼거리,43463,402,250,389,250,13,21
신봉삼거리,43814,9,12,9,12,0,0
신봉이발관,43458,31,2,31,2,0,1
신봉이발관,43786,0,43,0,43,0,1
신북항고가교,42104,2412,2488,2391,2488,21,158
신북항고가교,42109,1615,2913,1606,2913,9,146
신분당선.강남역4번출구,23572,8973,3487,8973,3487,0,401
신비마을아파트,37164,356,1663,346,1663,10,65
신비마을아파트,37223,4616,7746,4604,7746,12,398
신비마을아파트,37225,6617,4033,6572,4033,45,343
신비마을아파트,37555,230,967,230,967,0,38
신비마을아파트(112동),37171,4718,3285,4685,3285,33,258
신삼1리마을회관,43405,111,3,105,3,6,3
신삼1리마을회관,43791,3,111,3,111,0,3
신삼2리마을회관,43400,141,1,136,1,5,4
신삼2리마을회관,43825,4,91,4,91,0,3
신삼리입구,43606,5,1,5,1,0,0
신삼리입구,43801,1,25,1,25,0,0
신선지입구,90346,7,2,7,2,0,0
신선지입구,90347,1,31,1,31,0,1
신선초등학교,35086,5671,9811,5663,9811,8,499
신선초등학교,35089,10080,3725,10058,3725,22,445
신선초등학교앞,37055,2894,916,2867,916,27,122
신설동,35413,8,40,8,40,0,1
신설동,35416,53,9,53,9,0,2
신설동(3거리),35018,113,3,107,3,6,3
신설동(3거리),35019,9,125,7,125,2,4
신성미소지움,40099,2626,31,2573,31,53,85
신성미소지움,40102,29,1881,18,1881,11,61
신성미소지움,40643,2041,14710,2035,14710,6,540
신성미소지움,40649,7324,2205,7316,2205,8,307
신성미소지움후문,40660,5,515,5,515,0,16
신성성결교회(올림피아병원),39355,13962,9183,13945,9183,17,746
신세계아파트,39383,3369,5106,3353,5106,16,273
신송고등학교,38023,1486,3755,1480,3755,6,169
신송고등학교,38024,3821,2491,3805,2491,16,203
신안실크밸리,35220,945,347,945,347,0,41
신연수역(1번출구),38263,4329,3898,4316,3898,13,265
신연수역(2번출구),38231,2826,584,2826,584,0,110
신연수역(3번출구),38228,6316,4448,6278,4448,38,347
신영자동차,40561,3173,762,3163,762,10,126
신영자동차(종점),40556,5294,2252,5217,2252,77,243
신왕마을,43203,221,4,219,4,2,7
신왕마을,43718,9,158,9,158,0,5
신원기술,39130,20,15,20,15,0,1
신원아침도시오피스텔(홈플러스),39836,5847,7496,5838,7496,9,430
신일교회,39529,4780,7168,4763,7168,17,385
신일아파트,35097,55,32,55,32,0,2
신정1리마을회관,43300,11,7,11,7,0,0
신정1리마을회관,43737,24,15,24,15,0,1
신정삼거리,90111,0,11,0,11,0,0
신정삼거리,90112,9,0,9,0,0,0
신정중학교,38459,2289,1726,2289,1726,0,129
신정중학교,38555,2864,1944,2864,1944,0,155
신중동역4번출구.롯데백화점,55226,1123,4426,1123,4426,0,179
신중동역5번출구.중흥중학교,55071,468,4517,468,4517,0,160
신중동역6번출구.중흥중학교,55072,2689,355,2689,355,0,98
신지동마을회관,43303,54,44,54,44,0,3
